date,price in usd per troy oz,price in eur per troy oz,price in jpy per troy oz,price in gbp per troy oz,price in cad per troy oz,price in chf per troy oz
9/12/2000,274.7,319.1,"29,365.60",195.3,406.8,486.2
9/13/2000,272.5,315.2,"29,195.70",193.1,404.3,480.1
9/14/2000,273.1,317,"29,290.00",193.9,406.5,484.2
9/15/2000,272.6,315.8,"29,215.90",193.8,404.9,483.2
9/18/2000,273,319.5,"29,168.70",194.8,406,487
9/19/2000,271.9,318.5,"29,096.10",193.2,404.3,482.2
9/20/2000,271.4,320.2,"28,969.20",192,402.3,483.7
9/21/2000,269.5,316,"28,668.10",189.5,400.8,478.8
9/22/2000,274,310.7,"29,481.10",187.9,408.5,473.2
9/25/2000,272.9,312.4,"29,317.70",187.9,406.4,474.2
9/26/2000,274.9,312.3,"29,554.60",188.7,409.1,475.4
9/27/2000,276.2,313.3,"29,666.80",188.8,413,478.4
9/28/2000,276.4,313.1,"29,739.20",188.7,415.4,478.2
9/29/2000,273.7,310.1,"29,570.60",185.1,411.7,473
10/2/2000,273.1,309.7,"29,702.30",185.9,412.3,472.3
10/3/2000,272.1,310.5,"29,569.10",186.7,409.9,471.5
10/4/2000,271.4,310.9,"29,666.70",186.1,407,472
10/5/2000,270.4,311,"29,606.10",186.1,404.3,472.5
10/6/2000,270,310.5,"29,365.20",186.7,405.1,472.1
10/9/2000,270,310.7,"29,403.00",186.4,406,472.8
10/10/2000,270.5,311.6,"29,214.00",186.7,406.2,473.7
10/11/2000,272.8,312.1,"29,326.10",186.2,410.2,471.9
10/12/2000,274,317.7,"29,548.20",186.6,413.1,478.4
10/13/2000,273.3,317.9,"29,418.10",187,414.3,479
10/16/2000,271.6,320.1,"29,414.30",187.9,411.6,483.2
10/17/2000,270.3,318,"29,230.20",187.7,410.3,480.3
10/18/2000,272,320.9,"29,303.90",187.2,412.8,482.3
10/19/2000,270.3,321.9,"29,330.20",187.4,408.8,483.4
10/20/2000,270.5,322.9,"29,453.40",187.1,409.6,484.8
10/23/2000,271.5,324.7,"29,429.20",186.9,409.4,487.5
10/24/2000,270.2,322.7,"29,210.00",186.5,408.6,485.6
10/25/2000,266.8,322,"28,765.00",185.9,405.4,483.2
10/26/2000,266.4,321.4,"28,889.70",186.1,404.5,485.3
10/27/2000,263.8,313,"28,624.90",181.9,402.9,476.3
10/30/2000,264.8,313.3,"28,824.70",182.2,404.5,476.8
10/31/2000,264.5,312.1,"28,880.80",182.2,404,475.6
11/1/2000,265.5,309.6,"28,800.10",183.4,405.3,472.2
11/2/2000,264.9,307.9,"28,703.10",183,407.6,470.1
11/3/2000,264.7,306.5,"28,419.40",182.7,406,467.1
11/6/2000,265.7,308.5,"28,510.90",185.3,406.9,469.5
11/7/2000,265.5,308.5,"28,425.80",185.6,406.6,469.9
11/8/2000,264.1,308.4,"28,384.10",185.3,406.5,469.3
11/9/2000,264.7,308.1,"28,451.20",185.8,407.5,468.8
11/10/2000,264.9,306.7,"28,581.30",185.2,408.9,466.7
11/13/2000,264.9,307.9,"28,492.50",184,409.8,467.9
11/14/2000,265,308.8,"28,638.40",185.5,409.1,469.3
11/15/2000,264.6,307.9,"28,742.20",185.3,409.9,469.6
11/16/2000,266.7,312.2,"29,083.60",187.5,414.3,476.3
11/17/2000,265.3,311.1,"28,877.80",186.4,413.8,474.7
11/20/2000,266.2,313.5,"29,196.60",186.8,414.8,478.5
11/21/2000,266.2,314.8,"29,356.30",187.8,413.6,479.3
11/22/2000,266.2,315.6,"29,317.70",188.3,412,479.7
11/23/2000,265.7,315.5,"29,320.00",189.8,410.5,480.1
11/24/2000,265.6,316.2,"29,529.10",189.5,409.3,480.4
11/27/2000,268.2,315.9,"29,652.00",189.3,411.7,478
11/28/2000,270,315.7,"29,728.20",190.2,414,477.6
11/29/2000,269.1,312.9,"29,847.20",189.2,414.8,473.1
11/30/2000,269.1,309.1,"29,809.50",189.8,413.6,467.1
12/1/2000,269.2,308.4,"29,924.30",187.9,413.1,466.6
12/4/2000,270.7,304.4,"30,076.10",186.4,418.4,460.8
12/5/2000,270.8,306,"29,981.60",187.5,418.6,463.2
12/6/2000,271.6,307,"29,987.30",189,416.9,464.4
12/7/2000,273.9,307.8,"30,313.90",190,418.6,466.1
12/8/2000,273,307.3,"30,386.20",188.2,415.8,464.5
12/11/2000,270.7,308.4,"29,989.50",185.9,410.7,464.2
12/12/2000,270.8,308.7,"30,191.30",186.9,412.9,464.3
12/13/2000,269.6,307.9,"30,282.80",185.8,410.6,463
12/14/2000,269.3,303.5,"30,195.20",183.2,408.1,457
12/15/2000,270.4,301.2,"30,381.90",183.4,410.3,454.2
12/18/2000,270.2,301.6,"30,266.50",184.2,412.2,454.3
12/19/2000,269.6,302.5,"30,300.10",184.2,410.5,456.8
12/20/2000,272.5,300.5,"30,679.20",184.9,414.8,455.7
12/21/2000,273.1,298.8,"30,654.10",185.2,415.7,455
12/22/2000,273.1,295.7,"30,777.00",185,414.2,450
12/25/2000,273.1,295.7,"30,777.00",185,414.2,450
12/26/2000,273.1,294,"31,017.30",184.5,413.2,446.6
12/27/2000,275.1,295.6,"31,402.40",184.8,415.5,450.5
12/28/2000,274.5,296.5,"31,526.10",184.2,413.9,451.7
12/29/2000,274.5,292.3,"31,342.20",183.7,412.2,444.8
1/1/2001,274.5,292.3,"31,342.20",183.7,412.2,444.8
1/2/2001,271.1,286.1,"31,039.60",181.3,405,435.9
1/3/2001,267.2,282.5,"30,557.90",177.5,399.9,429.1
1/4/2001,267.1,282.8,"30,832.70",178.9,400.4,429.2
1/5/2001,267.4,281,"31,062.50",178.8,401.7,429.1
1/8/2001,268.3,282.5,"31,173.80",179,401.8,431.1
1/9/2001,267,283.9,"31,088.10",179,399.3,432.6
1/10/2001,266.3,283.1,"30,964.00",178.6,398.7,432.1
1/11/2001,264.2,278.1,"31,058.70",176.8,395.5,426.3
1/12/2001,263.7,277.9,"31,111.30",178.3,394.9,427.9
1/15/2001,263.5,279.7,"31,339.40",178.1,396.7,430.7
1/16/2001,264.5,281.1,"31,143.00",179.8,397,432.2
1/17/2001,263.5,283.2,"30,979.70",178.9,398.2,435
1/18/2001,264.9,280.5,"31,263.50",179.5,401.1,428.5
1/19/2001,264.9,283.3,"31,082.00",180.3,400.8,432.9
1/22/2001,266.2,284.5,"31,066.30",182.2,401.4,436.1
1/23/2001,266.1,283.3,"31,147.00",180.9,401.1,434.1
1/24/2001,264.3,286.3,"31,217.20",181.3,400,438.2
1/25/2001,264.9,287.9,"30,900.60",181.6,399.8,439
1/26/2001,263.6,285.9,"30,830.10",180.9,397,436.8
1/29/2001,262.9,286.2,"30,723.20",180.4,394.9,435.5
1/30/2001,265,286.6,"30,914.40",181.4,397.3,436.4
1/31/2001,264.5,284.4,"30,757.40",181,397.2,434.8
2/1/2001,267.7,284.6,"30,868.10",181,399.6,436.4
2/2/2001,266.7,285.7,"30,853.20",181.6,398.5,439.2
2/5/2001,265.5,282.4,"30,505.50",179.9,399.1,434.2
2/6/2001,262.7,282,"30,207.90",179.9,396.7,433.8
2/7/2001,263.2,282.2,"30,534.60",180,398.5,433.7
2/8/2001,263,286.2,"30,539.00",181.9,397.5,438.9
2/9/2001,259.9,281.2,"30,578.50",179.6,392.5,431.3
2/12/2001,261.1,280.8,"30,719.70",179.8,396.9,431.6
2/13/2001,260.8,283,"30,608.10",179.6,397.3,435.1
2/14/2001,260.3,283.3,"30,321.70",178.2,397.4,434.7
2/15/2001,258.6,286.1,"29,919.40",178.3,395.5,438.5
2/16/2001,257.5,281.1,"29,717.50",177.4,395.1,432.5
2/19/2001,259.5,281.8,"30,094.90",179.4,398.8,433.4
2/20/2001,256.3,281.9,"29,604.60",177.4,394,432.5
2/21/2001,257.5,282.3,"30,016.80",178.2,395.9,432.6
2/22/2001,258.9,285.1,"30,115.90",178.9,398,436.9
2/23/2001,260.5,286.7,"30,315.10",179.8,400.5,439.8
2/26/2001,263.2,289.3,"30,722.00",182.6,403.4,444.4
2/27/2001,268.3,292,"31,185.80",186.1,409.8,449.4
2/28/2001,266.7,290,"31,282.60",184.9,408.3,446.7
3/1/2001,266.4,286.5,"31,220.20",183.1,410.4,440.7
3/2/2001,263.1,281.2,"31,324.70",178.5,407.3,432.7
3/5/2001,262.5,282.6,"31,262.40",178.7,406,434.1
3/6/2001,261.9,281.4,"31,132.60",178.5,403.3,432.7
3/7/2001,260.7,281.1,"31,212.80",178.4,404.2,432.4
3/8/2001,263.7,282.9,"31,552.30",179.6,408.4,436.1
3/9/2001,269.8,289.5,"32,281.50",183.8,417.9,446.8
3/12/2001,272.5,293.3,"32,839.00",185.9,422.6,451.6
3/13/2001,269.3,293.6,"32,341.60",185.4,416.8,452.3
3/14/2001,263.9,289.4,"31,898.10",182.2,409.4,445.4
3/15/2001,262.1,289.1,"31,917.70",181.5,408.3,444.7
3/16/2001,260.7,290.7,"32,033.50",182.3,408.8,446.3
3/19/2001,260.6,290.1,"31,830.10",182.7,408.6,444.8
3/20/2001,261.6,289.7,"32,062.10",183.1,408.5,444.5
3/21/2001,262,291.9,"32,287.60",183.3,412.3,447.5
3/22/2001,261.2,295.5,"32,447.90",184,410.5,452
3/23/2001,262.9,294.3,"32,249.10",183.9,412.1,450.7
3/26/2001,262.2,292.8,"32,291.20",182.9,408.1,449.3
3/27/2001,262,291.7,"32,264.00",182.3,410.1,447.4
3/28/2001,260.2,292.6,"31,690.20",181.3,408.9,448
3/29/2001,260.2,295,"32,001.00",181.1,408.8,450.1
3/30/2001,257.7,291.5,"32,295.00",181.3,405.8,444.8
4/2/2001,256,290.2,"32,362.30",180.1,403,443
4/3/2001,257.1,290,"32,374.00",180.1,406.4,442.8
4/4/2001,259.5,287.4,"32,494.80",181,406.6,439.2
4/5/2001,258.1,287.9,"32,164.40",180.6,407.3,439.8
4/6/2001,258.8,287.1,"32,069.20",179.9,405.8,439.5
4/9/2001,259,287.1,"32,381.50",178.7,405.1,439.2
4/10/2001,256.7,288.3,"31,951.60",178.4,399.5,439.8
4/11/2001,257.7,291.3,"32,133.90",179.7,402.2,443
4/12/2001,259.3,290.2,"32,001.80",180,404.5,441.5
4/13/2001,259.3,290.2,"32,001.80",180,404.5,441.5
4/16/2001,259.3,293.2,"32,294.80",180.8,405.6,446
4/17/2001,260.6,295.4,"32,244.30",182,405.5,450.2
4/18/2001,258.9,296.6,"31,735.00",182.1,405.7,453.5
4/19/2001,263.1,296,"32,039.00",183.1,407.2,452.7
4/20/2001,263.9,292.8,"32,370.40",183,407.8,448.1
4/23/2001,262.6,292.7,"31,980.70",182.5,405.5,447.8
4/24/2001,263.4,294.7,"32,194.10",183.4,408.1,451.1
4/25/2001,263.5,293.7,"32,169.40",183,406.5,449.9
4/26/2001,263.5,292.2,"32,232.60",183,406.8,448.7
4/27/2001,264.6,296.4,"32,753.50",184.2,407.6,455.5
4/30/2001,263.2,296.8,"32,508.20",183.9,404.3,456.5
5/1/2001,264,296.2,"32,226.50",184.3,405,456.6
5/2/2001,264,296,"32,199.30",184.1,404.1,457
5/3/2001,266.4,298.1,"32,245.00",185.9,408.4,460.1
5/4/2001,266.6,297.8,"32,263.90",185.5,408.8,460.4
5/7/2001,266.6,299.1,"32,325.20",185.1,410.2,461.5
5/8/2001,265.2,299.6,"32,308.00",185.2,409.7,461.8
5/9/2001,267.9,302.9,"32,712.50",188.4,412.8,466.7
5/10/2001,268.5,304,"32,929.40",188.7,413.5,467.6
5/11/2001,269.1,307.1,"32,895.40",189.5,416.4,471
5/14/2001,268.4,307,"33,067.40",189.2,416.7,470.3
5/15/2001,266.6,303.4,"32,894.40",187.5,412.7,464.9
5/16/2001,270.9,306.3,"33,491.40",189.5,417.4,469.4
5/17/2001,274,310.9,"33,710.20",191.6,420.7,477.2
5/18/2001,273,311.3,"33,776.90",191,418.8,477.5
5/21/2001,291.3,332.8,"35,801.90",202.7,446.2,509.9
5/22/2001,284.2,327.9,"34,859.50",199,438.4,501.8
5/23/2001,283.2,328.9,"34,132.30",198.7,437.7,502.4
5/24/2001,286.1,333.6,"34,293.10",202.9,442.8,508.8
5/25/2001,276.3,322.4,"33,339.20",194.5,427.1,492
5/28/2001,276.3,321.2,"33,433.20",194.5,426.8,490.9
5/29/2001,275.8,322.8,"33,109.30",194.5,424.9,492.5
5/30/2001,271,316.1,"32,605.40",190.4,418,481.9
5/31/2001,267.5,315.6,"31,784.40",188.3,413.6,479.9
6/1/2001,265.4,313.5,"31,556.10",187.6,406.5,476.8
6/4/2001,266.5,314.4,"31,890.70",188.4,408.4,477.7
6/5/2001,265.7,313.3,"31,937.10",188.5,407.5,474.5
6/6/2001,265.5,313.5,"31,976.80",190.5,405.3,476.8
6/7/2001,266.1,313,"31,914.70",191.6,405,476.6
6/8/2001,267,314.7,"32,246.90",193.5,406.2,479.5
6/11/2001,268.5,319,"32,724.80",195.6,407.4,484.5
6/12/2001,269.9,317.9,"32,910.20",195.7,411.2,484
6/13/2001,272,319.4,"33,104.50",196,412.5,487.8
6/14/2001,272.4,317.2,"33,048.90",194.6,413.6,484.5
6/15/2001,272.2,315.7,"33,280.50",194,414.8,482.1
6/18/2001,272,315.8,"33,457.40",193.8,416.4,483
6/19/2001,273.4,318.9,"33,596.80",195,419,487.5
6/20/2001,271.5,318.7,"33,474.60",194.6,415.6,485.8
6/21/2001,271.7,318.3,"33,800.80",192.1,414.9,484.1
6/22/2001,273.3,319.9,"33,986.20",193.7,417.4,485.8
6/25/2001,272.9,316.9,"33,798.70",193,414.6,481.6
6/26/2001,274,318,"33,940.40",193.5,415.6,484.1
6/27/2001,274.8,319.6,"34,095.80",194.4,416.8,485.7
6/28/2001,269.5,317.6,"33,664.60",191.3,410.9,482.7
6/29/2001,270.6,319.6,"33,749.20",192.4,410.7,486.4
7/2/2001,268.4,317.1,"33,361.30",189.6,406.6,482.4
7/3/2001,268.5,317.1,"33,435.00",190.8,405,482.7
7/4/2001,267.6,316.4,"33,302.80",190.3,404.6,481.1
7/5/2001,266.3,318.2,"33,480.50",190.3,402.3,484.2
7/6/2001,265.1,313.9,"33,413.20",188.5,402.2,477.1
7/9/2001,266.1,313.4,"33,378.20",188.8,405.1,477.1
7/10/2001,267.5,312.5,"33,551.60",189.5,406.6,476
7/11/2001,267.6,310.6,"33,215.00",189.2,408.9,471.4
7/12/2001,266.3,312.4,"32,994.50",189.4,406.7,472.4
7/13/2001,266.4,312.7,"33,239.10",190.2,409.9,472.7
7/16/2001,268.3,313.7,"33,626.50",191.6,413.4,474.4
7/17/2001,267.6,314.3,"33,470.10",191.1,411.9,475.6
7/18/2001,268.6,308.2,"33,403.60",189.8,412.2,464.1
7/19/2001,270.3,310.8,"33,380.70",190.8,415.9,468.1
7/20/2001,269.7,309,"33,200.10",188.8,416.2,464.8
7/23/2001,268.7,309.6,"33,377.90",189.3,415.6,466.4
7/24/2001,268.8,307.4,"33,341.10",189.3,413.7,463.3
7/25/2001,268.4,305.3,"33,167.50",188,412.4,460.1
7/26/2001,267.5,305.1,"33,121.90",187.4,410.5,461
7/27/2001,266.2,304.7,"32,938.70",187,408.5,459.9
7/30/2001,266.3,304.3,"33,331.40",186.9,407.6,459.8
7/31/2001,265.9,303.9,"33,206.90",186.6,406.4,459.3
8/1/2001,267.4,304.2,"33,353.20",186.7,410.9,459.1
8/2/2001,267,302.8,"33,022.60",186.5,410.8,456.9
8/3/2001,267.9,302.4,"33,059.40",187.4,411.3,456
8/6/2001,267.2,303.5,"33,094.10",188.3,408.1,457.6
8/7/2001,266.5,303.9,"32,983.80",187.9,408.6,457.7
8/8/2001,266.4,304,"32,789.80",188.4,407.9,457.6
8/9/2001,270,303.8,"33,227.60",190,414.9,457.9
8/10/2001,275.8,308,"33,609.00",193.3,424.8,466
8/13/2001,275.6,306.7,"33,685.20",193.8,424.1,464.7
8/14/2001,274.5,305.9,"33,432.70",193.2,422.8,464
8/15/2001,275.4,302.2,"33,022.70",191.5,421.5,458.8
8/16/2001,275.9,302.3,"33,156.30",191.2,422.3,459
8/17/2001,277.5,302.7,"33,371.70",192.1,427.6,459.7
8/20/2001,276.7,303.2,"33,386.10",191.5,427.6,460
8/21/2001,276.3,302.8,"33,099.30",190.8,427.7,459.4
8/22/2001,275.9,299.5,"33,039.90",189.5,426.1,455.3
8/23/2001,274.9,301,"33,030.10",190,424.1,457.1
8/24/2001,272.8,298.8,"32,736.00",188.6,420.2,454
8/27/2001,272.8,299.9,"32,753.70",189.1,420.9,455.8
8/28/2001,271.1,298.1,"32,715.70",187.2,417.3,452.1
8/29/2001,272.9,299.7,"32,605.60",187.9,421.3,455
8/30/2001,272.3,299.5,"32,673.30",187.9,421,454.4
8/31/2001,273,300.5,"32,488.40",188.2,423.2,455.7
9/3/2001,273.4,301.6,"32,461.70",188.3,424.1,457.4
9/4/2001,272.3,305.7,"32,362.80",188.3,422.2,463
9/5/2001,271.3,305.4,"32,663.10",186.8,423.2,461.6
9/6/2001,272.1,305.3,"32,986.00",187.3,423.8,461.9
9/7/2001,273.6,302.9,"32,890.80",187.2,428,458.9
9/10/2001,271.5,301.9,"32,825.70",186.2,425.3,457.5
9/11/2001,287,316.3,"34,062.60",195.3,451.1,475.4
9/12/2001,279,308.1,"33,327.90",190.7,434.9,463.4
9/13/2001,280.3,308.5,"33,328.70",190.8,438.4,463.9
9/14/2001,285.8,310.4,"33,515.60",194.5,447.5,464.6
9/17/2001,293.3,318.9,"34,509.70",200.1,459.4,473.8
9/18/2001,289.4,314,"33,982.80",197.9,454.7,464.8
9/19/2001,288.1,310,"33,792.70",196.2,452,458.6
9/20/2001,288.5,311.2,"33,519.40",196.8,453,458.9
9/21/2001,292.5,319.3,"34,107.00",200.7,459.5,461
9/24/2001,288.2,314.9,"33,856.30",196.8,452.2,460.8
9/25/2001,288,311.9,"33,808.30",196,451.8,456.7
9/26/2001,291.5,316.4,"34,357.60",197.6,458.4,467.5
9/27/2001,289.8,314.9,"34,677.40",196.4,457.3,466.3
9/28/2001,293.1,321.8,"34,917.00",199.4,463,473.8
10/1/2001,290.6,317.4,"34,903.90",196.6,458.1,470.5
10/2/2001,291.7,318.4,"35,235.70",198.9,457.7,472.4
10/3/2001,290.1,315.2,"35,019.40",196.5,455,467.1
10/4/2001,290.4,317.9,"35,014.70",196.6,455.2,471.9
10/5/2001,291.2,316.9,"35,021.20",196.7,455.4,470.4
10/8/2001,291.9,317.6,"34,978.20",198,455.7,469.6
10/9/2001,290,315.8,"34,823.20",197.7,453.1,468
10/10/2001,287.2,315.1,"34,545.60",198,450.2,467.4
10/11/2001,281.9,312.5,"34,203.90",195.3,441.4,463.6
10/12/2001,281.8,311.1,"34,220.40",194.3,441.6,461.4
10/15/2001,281.9,310.6,"34,108.10",194.8,439.1,459.4
10/16/2001,281.1,309.3,"34,077.70",194.2,439,458.1
10/17/2001,281.6,310.6,"34,055.30",194.1,441.4,460.1
10/18/2001,281,311.2,"34,006.60",194.5,442.7,459.9
10/19/2001,279.2,311.1,"33,852.50",194.1,440.3,458.8
10/22/2001,275.9,309.4,"33,655.70",193.3,435.6,457.3
10/23/2001,276.1,310.8,"33,956.90",194.3,433.6,459.9
10/24/2001,275.5,309,"33,863.10",193.7,433.6,457.9
10/25/2001,276.7,308.8,"33,945.60",193.6,436.6,456.5
10/26/2001,277.3,310.7,"34,135.00",193.5,436.7,458.5
10/29/2001,278.6,308.1,"33,986.40",191.9,438.8,454.4
10/30/2001,280.4,308.5,"34,100.80",192.5,442.6,453.6
10/31/2001,278.8,309.5,"34,120.40",191.7,442.3,455.2
11/1/2001,280.6,309.5,"34,142.00",191.9,446.3,455.8
11/2/2001,279.9,309.6,"34,037.20",191.3,445.7,456.1
11/5/2001,278.3,310.3,"33,849.10",191,443.6,456.8
11/6/2001,279,311.1,"33,761.30",191.3,444.8,457.8
11/7/2001,280.3,311.5,"33,928.90",191.3,446,458
11/8/2001,280,313.7,"33,816.60",192.4,447,460.2
11/9/2001,277.2,310.2,"33,319.00",190.1,444.3,454.8
11/12/2001,280,313,"33,664.40",192.2,449,457.6
11/13/2001,276.5,313.5,"33,586.50",191.6,441.7,460.6
11/14/2001,278.3,314.9,"33,835.20",192.9,443.2,462.5
11/15/2001,275.5,312.6,"33,722.00",192.4,437.5,459.2
11/16/2001,274.5,310.1,"33,692.10",192.1,436.5,454.5
11/19/2001,273.6,311.2,"33,737.60",193.4,433.2,454.9
11/20/2001,273,309.2,"33,474.60",192.6,434.5,450.3
11/21/2001,272.8,311.3,"33,593.90",193,436.9,453.1
11/22/2001,272.8,310.2,"33,782.80",193,436.5,452.4
11/23/2001,273.1,311.5,"33,981.80",193.9,436.5,456.1
11/26/2001,272.6,310.1,"33,877.40",193,436.5,454
11/27/2001,273.3,310,"33,874.10",193.3,435.9,453.4
11/28/2001,274.4,309.7,"33,804.70",192.7,435,452.2
11/29/2001,274.8,310,"34,036.70",193.2,434.1,455.3
11/30/2001,275.5,307.7,"33,919.60",193.2,433,453.7
12/3/2001,276.4,310.3,"34,216.30",194.5,435.8,457.2
12/4/2001,276.6,310.3,"34,338.50",194.5,434.8,457.1
12/5/2001,275,309.6,"34,170.10",194,432,456.7
12/6/2001,274.6,308.1,"34,193.80",192.6,432.6,454.7
12/7/2001,274.1,307.7,"34,428.30",191.5,431.1,455
12/10/2001,272.7,306.8,"34,403.00",190.1,430.6,454.3
12/11/2001,272.2,306.3,"34,374.80",189.7,429.2,452.5
12/12/2001,273.5,305.5,"34,529.40",189.2,428.4,450.9
12/13/2001,274.4,305.7,"34,672.30",189.7,430,450.6
12/14/2001,277.1,306.9,"35,285.10",190.9,433.8,452.7
12/17/2001,277.8,306.9,"35,445.10",190.5,433.8,453.1
12/18/2001,278.9,309.3,"35,652.40",191.4,438.9,455.9
12/19/2001,278.7,310.2,"35,695.10",192.2,438.8,457
12/20/2001,276.1,307.7,"35,509.20",190.8,435.3,451.4
12/21/2001,277.5,312.9,"35,954.30",192.9,439.9,458.4
12/24/2001,277.5,316,"36,066.70",192.8,443.6,468.5
12/25/2001,277.5,316,"36,066.70",192.8,443.6,468.5
12/26/2001,277.5,315.7,"36,234.60",191.7,443.7,468.6
12/27/2001,277.7,313.2,"36,470.30",191.1,443.6,464.9
12/28/2001,276.5,313.6,"36,276.80",190.9,441.5,464.2
12/31/2001,276.5,310.5,"36,238.10",190,441.4,459.1
1/1/2002,276.5,310.5,"36,238.10",190,441.4,459.1
1/2/2002,278.4,307.8,"36,775.60",192.5,444.5,456.6
1/3/2002,278.8,309.6,"36,716.50",193.4,445.1,459.3
1/4/2002,277.8,310.4,"36,408.90",192.7,443.7,458.5
1/7/2002,278.6,312.2,"36,594.10",193.7,444.8,460
1/8/2002,278.6,312.7,"36,925.60",193.2,445,461.3
1/9/2002,281.1,316.2,"37,259.80",195.2,448.8,467.1
1/10/2002,286.9,321.1,"38,043.50",198.5,459.1,476.3
1/11/2002,285.8,320.8,"37,721.90",198,456.2,474.6
1/14/2002,286.4,320.1,"37,692.20",197.6,457.4,473.9
1/15/2002,284.2,318.9,"37,311.20",196.8,452.3,471.7
1/16/2002,284.6,322.1,"37,534.50",197.9,453,473.6
1/17/2002,285,323.6,"37,642.80",198.4,459.3,475.4
1/18/2002,283.2,320.5,"37,601.90",197.2,457.2,471.4
1/21/2002,282.3,319.6,"37,435.80",196.6,456.1,469.2
1/22/2002,282.1,319.6,"37,846.90",197.5,453.5,469.4
1/23/2002,280.8,317.5,"37,640.20",196.9,451.1,467.4
1/24/2002,279.2,317.9,"37,516.10",196.3,447,467.7
1/25/2002,279,322.7,"37,490.60",197.9,448.5,474.8
1/28/2002,279.1,324,"37,192.80",198.1,449.9,477
1/29/2002,277.9,322.5,"37,105.20",197,441.4,474.5
1/30/2002,281.5,326.6,"37,438.10",199.2,448,481
1/31/2002,282.3,327.9,"37,764.70",199.8,448.9,483.3
2/1/2002,283.9,329.7,"38,008.50",200.8,451.6,487.8
2/4/2002,287.4,331.8,"38,217.00",202.9,458,490.9
2/5/2002,292,336.2,"39,074.60",205.9,466.4,494.9
2/6/2002,299.5,344.7,"40,005.70",211.8,480.2,507.6
2/7/2002,299.5,344.5,"40,014.70",212.2,480.3,507.2
2/8/2002,304.3,348.9,"41,028.70",214.8,486,514.2
2/11/2002,297.8,339.2,"39,791.30",209.5,473.5,501.4
2/12/2002,298.9,341.1,"39,716.30",208.9,475.3,503.8
2/13/2002,297.4,340.9,"39,576.50",207.7,473.1,505.2
2/14/2002,299,343.6,"39,560.70",209.3,474.9,509.4
2/15/2002,299.9,343.4,"39,778.10",209.3,477.1,508.9
2/18/2002,297.4,341.7,"39,422.60",208.1,473.1,505.8
2/19/2002,296.5,339.2,"39,606.50",207.5,471,501.6
2/20/2002,291.3,334.1,"38,991.90",204,463.2,494.7
2/21/2002,292.2,335.5,"39,265.00",205.1,464.8,496.1
2/22/2002,292.8,333.7,"39,133.40",204.7,466.2,493.9
2/25/2002,292,335,"39,077.50",204.5,466.9,494.9
2/26/2002,294.2,338.6,"39,521.40",206.3,473.2,499.6
2/27/2002,297.4,344.2,"40,015.20",209.9,478.6,508.2
2/28/2002,296.9,343.2,"39,725.90",209.9,476.3,506
3/1/2002,295.4,341.2,"39,350.20",208.3,471.1,503.8
3/4/2002,297.4,342.1,"39,268.70",209.2,472.3,505.5
3/5/2002,297.8,342.6,"39,354.20",209.6,473.7,505.9
3/6/2002,292.7,334.5,"38,329.10",205.8,463.9,493.9
3/7/2002,291,330.4,"37,074.90",204.2,459.2,485.8
3/8/2002,289.2,330,"37,038.70",203.3,458.3,485.5
3/11/2002,291.2,332.3,"37,256.10",204.8,461.2,488.6
3/12/2002,293.6,336.2,"37,803.90",208.1,465.7,493.4
3/13/2002,293.2,334.7,"37,961.50",207.5,466.2,491.4
3/14/2002,291.2,330,"37,506.60",204.9,464,482.6
3/15/2002,290.3,328.5,"37,464.60",203.7,460.9,480.7
3/18/2002,292.1,331.4,"38,362.20",205,463.3,485
3/19/2002,293.1,332,"38,621.80",205.8,463.2,486.6
3/20/2002,291.9,330,"38,381.20",204.7,460.9,483.3
3/21/2002,292.8,331.9,"38,659.10",205.2,462.7,485.5
3/22/2002,294.3,334.7,"39,102.90",206.3,463.9,488.8
3/25/2002,297.7,339.5,"39,689.40",208.8,471.9,495.8
3/26/2002,296.1,337.7,"39,317.60",207.5,471.3,494.6
3/27/2002,299,342.6,"39,671.30",210.2,476.1,501.9
3/28/2002,301.4,345.5,"39,946.00",211.7,480.9,506.9
3/29/2002,301.4,345.5,"39,946.00",211.7,480.9,506.9
4/1/2002,301.4,342.7,"40,224.80",209.5,482.2,501.1
4/2/2002,304,344.9,"40,524.70",211,485.6,504.7
4/3/2002,303.8,344.9,"40,287.90",211.4,483.4,504.5
4/4/2002,301.7,341.9,"39,804.80",209.9,480.5,500
4/5/2002,301,342.4,"39,653.70",209.7,478.4,501.7
4/8/2002,300.5,343.4,"39,479.10",209.7,479.2,502.7
4/9/2002,298.7,340.9,"39,159.60",208.6,476,499.7
4/10/2002,298,339,"38,984.40",207.5,474.9,497.7
4/11/2002,301.3,341,"39,627.00",209.4,478.6,500.1
4/12/2002,300.4,341.4,"39,665.70",209,477.1,500.7
4/15/2002,300.1,340.7,"39,473.60",208.7,477.5,500
4/16/2002,297.8,337.2,"39,036.50",206.9,470.6,495.6
4/17/2002,300.9,338.9,"39,339.10",208.6,474,498.5
4/18/2002,304.3,341.6,"39,519.00",210.2,479.1,501.4
4/19/2002,301.8,339.5,"39,389.40",208.6,475.2,498.4
4/22/2002,303.7,341.7,"39,464.30",209.5,477.9,501.6
4/23/2002,302.7,340.3,"39,310.10",209,476.7,499.5
4/24/2002,304.2,341,"39,466.90",210,477.1,499.9
4/25/2002,307.3,341.9,"39,403.30",211.2,480.4,500.7
